Object_ID,Crash_ID,Case_Number,County,Crash_Year,Crash_Date,Crash_Time,Crash_Type,Fatalities,Injuries,Vehicles_Involved,First_Harmful_Event,Collision_Manner,Weather_Condition,Light_Condition,Location_Type,Longitude,Latitude
208706,19I0024001,400209560,DAVIDSON,2025,2025-01-18,1809,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.7270912111048,36.13439708576213
219485,19I0440001,400209243,DAVIDSON,2025,2025-01-18,15,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Rain,Dark-Lighted,Automatic,-86.82264711466289,36.14355876930173
221295,19SR001001,400209221,DAVIDSON,2025,2025-01-18,55,Suspected Serious Injury,0,1,1,Pedestrian,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.6986727267121,36.117101523181255
226362,19SR011001,400209486,DAVIDSON,2025,2025-01-18,1436,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Daylight,Automatic,-86.75874547652145,36.23244117920761
227467,19SR024001,400209445,DAVIDSON,2025,2025-01-18,1400,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.88496138172941,36.135907692046096
228721,19SR024001,400209421,DAVIDSON,2025,2025-01-18,1448,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.60464199168653,36.21460168563759
229136,19SR045001,400209555,DAVIDSON,2025,2025-01-18,2145,Suspected Minor Injury,0,2,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.71303354048466,36.26322322554845
229816,19SR065001,400209846,DAVIDSON,2025,2025-01-18,1855,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.77208128810763,36.20620229125374
233261,19SR254001,400209564,DAVIDSON,2025,2025-01-18,2150,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.72458042538901,36.04485324328667
284242,19I0024001,400209302,DAVIDSON,2025,2025-01-18,719,Prop Damage (over),0,0,1,Cable Barrier,NO COLLISION W/ VEHICLE,Cloudy,Dawn,Automatic,-86.79262199978365,36.26790362543026
297243,19I0040001,400209220,DAVIDSON,2025,2025-01-18,220,Suspected Minor Injury,0,1,1,Earth Embankment,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.73583537135111,36.14246447925645
311681,1904946001,400209321,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Rain,Unknown,Automatic,-86.718765882667,36.118254139532056
314555,190F746001,400209256,DAVIDSON,2025,2025-01-18,524,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.63745549100685,36.11281989819521
314734,19I0024001,400209198,DAVIDSON,2025,2025-01-18,28,Suspected Minor Injury,0,1,1,Ditch,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.68300763833629,36.062981965422885
318153,19I0065001,400209553,DAVIDSON,2025,2025-01-18,2033,Prop Damage (over),0,0,1,Guardrail Face,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.77369055433591,36.22159192484413
318178,19I0440001,400209477,DAVIDSON,2025,2025-01-18,1145,Prop Damage (over),0,0,2,Concrete Traffic Barrier,NO COLLISION W/ VEHICLE,Cloudy,Daylight,Automatic,-86.82250625285171,36.14434746143115
319395,19I0065001,400209266,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,1,Wall,NO COLLISION W/ VEHICLE,Rain,Dark-Not Lighted,Automatic,-86.7730887112235,36.115623568087486
327604,190A511001,400209452,DAVIDSON,2025,2025-01-18,1630,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7151343507615,36.254964745722745
328649,190D290001,400209533,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.83456094371584,36.155042867191725
329829,190F353001,400209485,DAVIDSON,2025,2025-01-18,1643,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.79834958918147,36.15179028573013
329863,190F369001,400209506,DAVIDSON,2025,2025-01-18,1908,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.79200496137643,36.15004914706331
336650,19SR001001,400209358,DAVIDSON,2025,2025-01-18,1145,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.81083927611597,36.14578545130525
337531,19SR006001,400209362,DAVIDSON,2025,2025-01-18,1220,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.7870558260402,36.03624705274019
341442,19SR171001,400209274,DAVIDSON,2025,2025-01-18,430,Prop Damage (over),0,0,1,Guardrail End,NO COLLISION W/ VEHICLE,Rain,Dark-Not Lighted,Automatic,-86.56367268333244,36.0863628885225
384769,1904906001,400209515,DAVIDSON,2025,2025-01-18,1733,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.86009448107271,36.15474356385924
386321,190D630001,400209601,DAVIDSON,2025,2025-01-18,2240,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.76152724659327,36.203317665574055
388549,19SR006001,400209563,DAVIDSON,2025,2025-01-18,2205,Suspected Minor Injury,0,1,1,Pedestrian,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.77905629326237,36.134234514195086
389348,19SR011001,400209345,DAVIDSON,2025,2025-01-18,0,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.7142351323275,36.05155183989508
389534,19SR011001,400209535,DAVIDSON,2025,2025-01-18,1947,Suspected Minor Injury,0,1,4,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.72559317315604,36.07711938577365
389690,19SR011001,400209406,DAVIDSON,2025,2025-01-18,0,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.74290021108473,36.10637545111365
414216,190H833001,400209286,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,1,Curb,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.640954250286,36.05520360129424
415936,1904960001,400209433,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.6616258588056,36.04353148758548
417922,19SR171001,400209239,DAVIDSON,2025,2025-01-18,0,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Rain,Dark-Lighted,Automatic,-86.6125909143632,36.030234276519465
426881,1903244001,400209324,DAVIDSON,2025,2025-01-18,955,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.75144722625781,36.17700460660546
429141,19SR024001,400209183,DAVIDSON,2025,2025-01-18,2,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Rain,Dark-Not Lighted,Automatic,-86.64375397400542,36.17992360731685
429752,19SR254001,400209235,DAVIDSON,2025,2025-01-18,245,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Rain,Dark-Lighted,Automatic,-86.6743820565382,36.04572431431304
458629,19SR155001,400209238,DAVIDSON,2025,2025-01-18,330,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.69586663907627,36.12723680244186
459544,190D267001,400209352,DAVIDSON,2025,2025-01-18,300,Prop Damage (over),0,0,2,Unknown Harmful Event,UNKNOWN,Unknown,Unknown,Automatic,-86.84496180621151,36.1588972664309
461532,190E124001,400209519,DAVIDSON,2025,2025-01-18,1400,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.76328040495484,36.17459916824726
464480,19SR045001,400209311,DAVIDSON,2025,2025-01-18,921,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.62045628277414,36.19897993096886
195434,1903251001,400209251,DAVIDSON,2025,2025-01-17,2320,Possible Injury,0,1,2,Vehicle in Transport,HEAD-ON,Rain,Dark-Lighted,Automatic,-86.8309244865701,36.19393334143863
195819,1903252001,400209167,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.73342508052109,36.21043908002353
199903,1904931001,400208936,DAVIDSON,2025,2025-01-17,1259,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.6957353549143,36.27263854658923
199964,1904933001,400209144,DAVIDSON,2025,2025-01-17,1833,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Not Lighted,Automatic,-86.74308584536499,36.25171653054129
202109,190A607001,400208875,DAVIDSON,2025,2025-01-17,1050,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.69010805902195,36.266549307884986
202311,190B039001,400209142,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.62530921549497,36.15225645631501
202636,190B329001,400208751,DAVIDSON,2025,2025-01-17,635,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.66163627816232,36.03163775232292
205651,190F366001,400209268,DAVIDSON,2025,2025-01-17,2335,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Rain,Dark-Lighted,Automatic,-86.78953120530802,36.155349254176464
206548,190H974001,400209030,DAVIDSON,2025,2025-01-17,1520,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.58491682434554,36.08685554360216
208204,19I0024001,400209209,DAVIDSON,2025,2025-01-17,2225,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Rain,Dark-Lighted,Automatic,-86.76171871254974,36.16293403144667
208394,19I0024001,400208775,DAVIDSON,2025,2025-01-17,744,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.76044491387516,36.15794202157653
208666,19I0024001,400208764,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,4,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.7270895772047,36.13452778826661
209155,19I0024001,400209065,DAVIDSON,2025,2025-01-17,1738,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.72579655188515,36.11719545737315
209671,19I0024001,400208996,DAVIDSON,2025,2025-01-17,1607,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.70907589597671,36.09709400737309
209849,19I0024001,400209058,DAVIDSON,2025,2025-01-17,1756,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.70320458709098,36.08986758508564
212019,19I0040001,400208752,DAVIDSON,2025,2025-01-17,647,Possible Injury,0,2,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dawn,Automatic,-86.91480946763299,36.11714057949656
213561,19I0040001,400208990,DAVIDSON,2025,2025-01-17,1440,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.75745198339138,36.15367365362183
213964,19I0040001,400208894,DAVIDSON,2025,2025-01-17,1236,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.7461537005652,36.14866646137069
214573,19I0040001,400208904,DAVIDSON,2025,2025-01-17,1254,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72359864981176,36.14009023083306
216740,19I0065001,400209075,DAVIDSON,2025,2025-01-17,1740,Suspected Minor Injury,0,2,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.76893361862099,36.10804275824085
218236,19I0065001,400209078,DAVIDSON,2025,2025-01-17,1835,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.77555005536526,36.21209683180133
222041,19SR001001,400209063,DAVIDSON,2025,2025-01-17,1749,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.63767712307437,36.07345295944472
223298,19SR006001,400208984,DAVIDSON,2025,2025-01-17,1502,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.78653610277541,36.16767881355585
230266,19SR100001,400209018,DAVIDSON,2025,2025-01-17,1634,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.97293125299333,36.034610359238656
233306,19SR254001,400208745,DAVIDSON,2025,2025-01-17,617,Suspected Minor Injury,0,1,1,Pedestrian,NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-86.71640090535689,36.045213302819135
234270,19SR254001,400209182,DAVIDSON,2025,2025-01-17,2036,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.63680956034955,36.07003488211295
234597,19SR255001,400209124,DAVIDSON,2025,2025-01-17,1809,Prop Damage (under),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.71806033610429,36.08036801254621
296577,190F336001,400209248,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Parked Motor Vehicle,UNKNOWN,Unknown,Unknown,Automatic,-86.81381656632334,36.14596977014729
296914,19I0024001,400208921,DAVIDSON,2025,2025-01-17,1320,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.82078416776935,36.30765746842573
313352,19SR254001,400208953,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.6615446840904,36.04476376642285
314029,190A236001,400209145,DAVIDSON,2025,2025-01-17,2120,Suspected Minor Injury,0,1,1,Ditch,NO COLLISION W/ VEHICLE,Rain,Dark-Not Lighted,Automatic,-86.79595750002566,36.24452539714023
314467,190E283001,400209027,DAVIDSON,2025,2025-01-17,1615,Prop Damage (over),0,0,2,Parked Motor Vehicle,UNKNOWN,Clear,Daylight,Automatic,-86.80071572172086,36.16621806547257
319382,19I0040001,400208747,DAVIDSON,2025,2025-01-17,640,Prop Damage (over),0,0,1,Guardrail Face,NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.64111494066593,36.14825236297162
319480,19SR011001,400209573,DAVIDSON,2025,2025-01-17,2300,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, OPP DIR",Clear,Dark-Lighted,Automatic,-86.76637454644671,36.1483475549109
325654,1903287001,400209133,DAVIDSON,2025,2025-01-17,2009,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Not Lighted,Automatic,-86.60669184053604,36.19229653091173
326474,1904885001,400208812,DAVIDSON,2025,2025-01-17,850,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7496295072025,36.09460097921323
328325,190C156001,400209003,DAVIDSON,2025,2025-01-17,1449,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.72212614041798,36.07022322178868
329245,190E263001,400209103,DAVIDSON,2025,2025-01-17,1800,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dusk,Automatic,-86.77895166391629,36.16371296037158
331883,19I0024001,400209134,DAVIDSON,2025,2025-01-17,1845,Prop Damage (over),0,0,4,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.71106583605244,36.09954308042362
332985,19I0040001,400208994,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.85875323854512,36.15201990167247
333268,19I0040001,400208823,DAVIDSON,2025,2025-01-17,910,Prop Damage (over),0,0,2,Set In Motion By Motor Vehicle,ANGLE,Clear,Daylight,Automatic,-86.79225202883484,36.159389194182005
333862,19I0040001,400208892,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.74613949495804,36.148657432857576
334110,19I0040001,400208818,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.73241007625828,36.14081553429947
335552,19I0065001,400208834,DAVIDSON,2025,2025-01-17,940,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.77606568913868,36.20791903200713
337073,19SR001001,400208768,DAVIDSON,2025,2025-01-17,730,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.67174015297647,36.10561723651438
337150,19SR001001,400208906,DAVIDSON,2025,2025-01-17,1300,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.65106656469237,36.09084220399398
338507,19SR011001,400208968,DAVIDSON,2025,2025-01-17,1517,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.72419880693883,36.07257664819525
338766,19SR011001,400208841,DAVIDSON,2025,2025-01-17,0,Prop Damage (over),0,0,2,Vehicle in Transport,HEAD-ON,Clear,Daylight,Automatic,-86.76089139365429,36.1397560965396
341604,19SR254001,400209119,DAVIDSON,2025,2025-01-17,2106,Prop Damage (over),0,0,4,Vehicle in Transport,OTHER,Clear,Dusk,Automatic,-86.8150922178025,36.03988629269482
341714,19SR254001,400208822,DAVIDSON,2025,2025-01-17,930,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.74865513156155,36.04172119690173
342280,19SR255001,400209252,DAVIDSON,2025,2025-01-17,1258,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.69617949513565,36.08684605444781
383846,1903295001,400208769,DAVIDSON,2025,2025-01-17,742,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.82157138802265,36.18804163439413
385655,1905501001,400208898,DAVIDSON,2025,2025-01-17,1218,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.85559047298803,36.12462749699358
385747,190A417001,400209017,DAVIDSON,2025,2025-01-17,1158,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.72975416682736,36.27295881617924
386982,19SR001001,400208814,DAVIDSON,2025,2025-01-17,804,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.89103255862675,36.08961542211054
389902,19SR011001,400209213,DAVIDSON,2025,2025-01-17,2255,Suspected Minor Injury,0,1,1,Pedestrian,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.77335327596855,36.18745863079034
391071,19SR024001,400209102,DAVIDSON,2025,2025-01-17,1854,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.76618226152664,36.1555925606397
392041,19SR065001,400208736,DAVIDSON,2025,2025-01-17,539,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.77427161551519,36.20639935902177
393775,19SR255001,400209258,DAVIDSON,2025,2025-01-17,2320,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Rain,Dark-Lighted,Automatic,-86.75832424950048,36.08107139586829
414081,19SR255001,400209137,DAVIDSON,2025,2025-01-17,2132,Suspected Minor Injury,0,1,1,Utility Pole,NO COLLISION W/ VEHICLE,Rain,Dark-Lighted,Automatic,-86.69222509483164,36.08742540652
414569,190F152001,400208886,DAVIDSON,2025,2025-01-17,1008,Suspected Serious Injury,0,1,1,Curb,NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.8026553059001,36.143378174676045
417125,19SR011001,400209139,DAVIDSON,2025,2025-01-17,1625,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7452282163622,36.11093646101174
427580,1904948001,400209094,DAVIDSON,2025,2025-01-17,1813,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.73004318084284,36.1194274788915
428524,19SR006001,400208793,DAVIDSON,2025,2025-01-17,820,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.71190412660125,36.26311279427134
439020,19SR001001,400209025,DAVIDSON,2025,2025-01-17,1530,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.78418930422013,36.15801756637595
445141,19I0065001,400208863,DAVIDSON,2025,2025-01-17,1037,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.77431875362007,36.21985091229471
448883,19SR155001,400208815,DAVIDSON,2025,2025-01-17,609,Suspected Minor Injury,0,1,1,Overturn,NO COLLISION W/ VEHICLE,Clear,Dawn,Automatic,-86.78459906443885,36.23815747044966
449527,19I0065001,400208884,DAVIDSON,2025,2025-01-17,1200,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.79384655213498,36.188112368019176
461000,1904946001,400209035,DAVIDSON,2025,2025-01-17,1701,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.7276166439808,36.10983892789197
461252,190B331001,400209249,DAVIDSON,2025,2025-01-17,2210,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.64683279002203,36.05074691719887
461548,190E194001,400208928,DAVIDSON,2025,2025-01-17,1204,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.76027521168248,36.16827050661032
462497,19I0040001,400209111,DAVIDSON,2025,2025-01-17,2001,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.82189388913133,36.158798472030085
463313,19SR001001,400209070,DAVIDSON,2025,2025-01-17,1817,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.79967354016013,36.15121089222764
464098,19SR012001,400208832,DAVIDSON,2025,2025-01-17,830,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.82372301625784,36.18933959422185
197367,1903292001,400208284,DAVIDSON,2025,2025-01-16,802,Suspected Minor Injury,0,3,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.64508391902605,36.16093036477376
